一级单位,二级单位,三级单位,清单ID,排放源名称,清单属性,上级排放源编号1,上级排放源名称1,上级排放源编号2,上级排放源名称2,上级排放源编号3,上级排放源名称3,上级排放源编号4,上级排放源名称4,上级排放源编号5,上级排放源名称5,上级排放源编号6,上级排放源名称6,上级排放源编号7,上级排放源名称7,上级排放源编号8,上级排放源名称8,上级排放源编号9,上级排放源名称9,上级排放源编号10,上级排放源名称10,上级排放源编号11,上级排放源名称11,上级排放源编号12,上级排放源名称12,上级排放源编号13,上级排放源名称13,上级排放源编号14,上级排放源名称14,上级排放源编号15,上级排放源名称15,上级排放源编号16,上级排放源名称16,上级排放源编号17,上级排放源名称17,上级排放源编号18,上级排放源名称18,上级排放源编号19,上级排放源名称19,上级排放源编号20,上级排放源名称20,上级排放源编号21,上级排放源名称21,上级排放源编号22,上级排放源名称22,上级排放源编号23,上级排放源名称23,上级排放源编号24,上级排放源名称24,上级排放源编号25,上级排放源名称25,上级排放源编号26,上级排放源名称26,上级排放源编号27,上级排放源名称27,上级排放源编号28,上级排放源名称28,上级排放源编号29,上级排放源名称29,上级排放源编号30,上级排放源名称30,上级排放源编号31,上级排放源名称31,上级排放源编号32,上级排放源名称32,上级排放源编号33,上级排放源名称33,上级排放源编号34,上级排放源名称34,上级排放源编号35,上级排放源名称35,上级排放源编号36,上级排放源名称36,上级排放源编号37,上级排放源名称37,上级排放源编号38,上级排放源名称38,上级排放源编号39,上级排放源名称39,上级排放源编号40,上级排放源名称40,上级排放源编号41,上级排放源名称41,上级排放源编号42,上级排放源名称42,上级排放源编号43,上级排放源名称43,上级排放源编号44,上级排放源名称44
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1581,4号四辊破碎机入口,简单运输,JSSG_QD_YS5_1553,RP-10胶带机机头卸料点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1582,1号对辊破碎机入口,简单运输,JSSG_QD_YS5_1562,RP-3胶带机机头卸料点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1583,2号对辊破碎机入口,简单运输,JSSG_QD_YS5_1563,RP-4胶带机机头卸料点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1584,3号对辊破碎机入口,简单运输,JSSG_QD_YS5_1564,RP-7胶带机机头卸料点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1585,4号对辊破碎机入口,简单运输,JSSG_QD_YS5_1565,RP-8胶带机机头卸料点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1586,LS-2机尾受料点,简单运输,JSSG_QD_YS5_1603,5#烧结Z6-1皮带机机头卸料点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1587,LS-1机尾受料点,简单运输,JSSG_QD_YS5_1603,5#烧结Z6-1皮带机机头卸料点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1588,5#烧结Z5-1皮带机机头卸料点,简单运输,JSSG_QD_YS5_1591,5#烧结Z5-1皮带机受料点（S-4）,JSSG_QD_YS5_1593,5#烧结Z5-1皮带机受料点（S-3）,JSSG_QD_YS5_1594,5#烧结Z5-1皮带机受料点（机头除尘器卸灰）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1589,5#烧结Z6-2皮带机机头卸料点,简单运输,JSSG_QD_YS5_1464,5#烧结Z6-2皮带机受料点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1590,S-4机头卸料点,简单运输,JSSG_QD_YS5_1669,大烟道散料斗F101双层卸灰阀卸料至S-4皮带,JSSG_QD_YS5_1670,大烟道散料斗F102双层卸灰阀卸料至S-4皮带,JSSG_QD_YS5_1671,大烟道散料斗F103双层卸灰阀卸料至S-4皮带,JSSG_QD_YS5_1672,大烟道散料斗F104双层卸灰阀卸料至S-4皮带,JSSG_QD_YS5_1673,大烟道散料斗F105双层卸灰阀卸料至S-4皮带,JSSG_QD_YS5_1674,大烟道散料斗F106双层卸灰阀卸料至S-4皮带,JSSG_QD_YS5_1675,大烟道散料斗F107双层卸灰阀卸料至S-4皮带,JSSG_QD_YS5_1676,大烟道散料斗F108双层卸灰阀卸料至S-4皮带,JSSG_QD_YS5_1677,大烟道散料斗F109双层卸灰阀卸料至S-4皮带,JSSG_QD_YS5_1678,大烟道散料斗F110双层卸灰阀卸料至S-4皮带,JSSG_QD_YS5_1679,大烟道散料斗F111双层卸灰阀卸料至S-4皮带,JSSG_QD_YS5_1680,大烟道散料斗F112双层卸灰阀卸料至S-4皮带,JSSG_QD_YS5_1681,大烟道散料斗F113双层卸灰阀卸料至S-4皮带,JSSG_QD_YS5_1682,大烟道散料斗F114双层卸灰阀卸料至S-4皮带,JSSG_QD_YS5_1683,大烟道散料斗F115双层卸灰阀卸料至S-4皮带,JSSG_QD_YS5_1684,大烟道散料斗F116双层卸灰阀卸料至S-4皮带,JSSG_QD_YS5_1685,大烟道散料斗F117双层卸灰阀卸料至S-4皮带,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1591,5#烧结Z5-1皮带机受料点（S-4）,简单运输,JSSG_QD_YS5_1590,S-4机头卸料点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1592,S-3机头卸料点,简单运输,JSSG_QD_YS5_1483,大烟道散料斗F201双层卸灰阀卸料至S-3皮带,JSSG_QD_YS5_1484,大烟道散料斗F202双层卸灰阀卸料至S-3皮带,JSSG_QD_YS5_1485,大烟道散料斗F203双层卸灰阀卸料至S-3皮带,JSSG_QD_YS5_1486,大烟道散料斗F204双层卸灰阀卸料至S-3皮带,JSSG_QD_YS5_1487,大烟道散料斗F205双层卸灰阀卸料至S-3皮带,JSSG_QD_YS5_1488,大烟道散料斗F206双层卸灰阀卸料至S-3皮带,JSSG_QD_YS5_1489,大烟道散料斗F207双层卸灰阀卸料至S-3皮带,JSSG_QD_YS5_1490,大烟道散料斗F208双层卸灰阀卸料至S-3皮带,JSSG_QD_YS5_1491,大烟道散料斗F209双层卸灰阀卸料至S-3皮带,JSSG_QD_YS5_1492,大烟道散料斗F210双层卸灰阀卸料至S-3皮带,JSSG_QD_YS5_1493,大烟道散料斗F211双层卸灰阀卸料至S-3皮带,JSSG_QD_YS5_1494,大烟道散料斗F212双层卸灰阀卸料至S-3皮带,JSSG_QD_YS5_1495,大烟道散料斗F213双层卸灰阀卸料至S-3皮带,JSSG_QD_YS5_1496,大烟道散料斗F214双层卸灰阀卸料至S-3皮带,JSSG_QD_YS5_1497,大烟道散料斗F215双层卸灰阀卸料至S-3皮带,JSSG_QD_YS5_1498,大烟道散料斗F216双层卸灰阀卸料至S-3皮带,JSSG_QD_YS5_1499,大烟道散料斗F217双层卸灰阀卸料至S-3皮带,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1593,5#烧结Z5-1皮带机受料点（S-3）,简单运输,JSSG_QD_YS5_1592,S-3机头卸料点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1594,5#烧结Z5-1皮带机受料点（机头除尘器卸灰）,简单运输,JSSG_QD_YS5_0000,机头除尘,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1595,5#烧结H1-1皮带机受料点（Z5-1）,简单运输,JSSG_QD_YS5_1588,5#烧结Z5-1皮带机机头卸料点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1596,5#烧结H1-1皮带机受料点（配料除尘灰）,简单运输,JSSG_QD_YS5_0000,配料除尘,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1597,5#烧结H1-1皮带机至一混,简单运输,JSSG_QD_YS5_1514,5#烧结H1-1胶带机受料点（1#电子秤）,JSSG_QD_YS5_1515,5#烧结H1-1胶带机受料点（2#电子秤）,JSSG_QD_YS5_1516,5#烧结H1-1胶带机受料点（3#电子秤）,JSSG_QD_YS5_1517,5#烧结H1-1胶带机受料点（4#电子秤）,JSSG_QD_YS5_1518,5#烧结H1-1胶带机受料点（5#电子秤）,JSSG_QD_YS5_1519,5#烧结H1-1胶带机受料点（6#电子秤）,JSSG_QD_YS5_1540,5#烧结H1-1胶带机受料点（7#A电子秤）,JSSG_QD_YS5_1541,5#烧结H1-1胶带机受料点（7#B电子秤）,JSSG_QD_YS5_1542,5#烧结H1-1胶带机受料点（8#电子秤）,JSSG_QD_YS5_1543,5#烧结H1-1胶带机受料点（9#电子秤）,JSSG_QD_YS5_1544,5#烧结H1-1胶带机受料点（10#电子秤）,JSSG_QD_YS5_1545,5#烧结H1-1胶带机受料点（11#电子秤）,JSSG_QD_YS5_1546,5#烧结H1-1胶带机受料点（12#电子秤）,JSSG_QD_YS5_1547,5#烧结H1-1胶带机受料点（13#电子秤）,JSSG_QD_YS5_1548,5#烧结H1-1胶带机受料点（14#电子秤）,JSSG_QD_YS5_1549,5#烧结H1-1胶带机受料点（15#电子秤）,JSSG_QD_YS5_1595,5#烧结H1-1皮带机受料点（Z5-1）,JSSG_QD_YS5_1596,5#烧结H1-1皮带机受料点（配料除尘灰）,JSSG_QD_YS5_1609,H1-1皮带受料点（1#集中灰仓下料口）,JSSG_QD_YS5_1610,H1-1皮带受料点（2#集中灰仓下料口）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1598,一次混合机入口清理溜槽,简单运输,JSSG_QD_YS5_2029,一次混合机,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1599,5#烧结一次混合机卸料至H2-1皮带机,简单运输,JSSG_QD_YS5_2029,一次混合机,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1600,5#烧结H2-1皮带机卸料至二次混合机,简单运输,JSSG_QD_YS5_1599,5#烧结一次混合机卸料至H2-1皮带机,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1601,二次混合机入口清理溜槽,简单运输,JSSG_QD_YS5_2030,二次混合机,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1602,5#烧结二次混合机卸料至Z4-1皮带机,简单运输,JSSG_QD_YS5_2030,二次混合机,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1603,5#烧结Z6-1皮带机机头卸料点,简单运输,JSSG_QD_YS5_1664,板式给矿机卸料至Z6-1,JSSG_QD_YS5_1665,环冷机散料斗卸料至Z6-1皮带,JSSG_QD_YS5_1666,卸矿小车卸料至Z6-1皮带,JSSG_QD_YS5_1667,Z6-1皮带受料点（S-5）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1604,PL-5皮带机尾受料点,简单运输,JSSG_QD_YS5_1589,5#烧结Z6-2皮带机机头卸料点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1735,@YS5_5S_1#集中灰仓,料仓,JSSG_QD_YS5_0000,5#烧结机尾除尘器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1605,1#集中灰仓卸灰阀出料口,简单运输,JSSG_QD_YS5_1735,@YS5_5S_1#集中灰仓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1606,1#集中灰仓电子秤下料口,简单运输,JSSG_QD_YS5_1605,1#集中灰仓卸灰阀出料口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1736,@YS5_5S_2#集中灰仓,料仓,JSSG_QD_YS5_0000,5#烧结整粒除尘器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1607,2#集中灰仓卸灰阀出料口,简单运输,JSSG_QD_YS5_1736,@YS5_5S_2#集中灰仓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1608,2#集中灰仓电子秤下料口,简单运输,JSSG_QD_YS5_1607,2#集中灰仓卸灰阀出料口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1609,H1-1皮带受料点（1#集中灰仓下料口）,简单运输,JSSG_QD_YS5_1606,1#集中灰仓电子秤下料口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1610,H1-1皮带受料点（2#集中灰仓下料口）,简单运输,JSSG_QD_YS5_1608,2#集中灰仓电子秤下料口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1611,5#烧结Z4-2皮带机机头卸料点,简单运输,JSSG_QD_YS5_1432,Z4-2胶带机尾受料点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1612,5#烧结S-2皮带机机尾受料点,简单运输,JSSG_QD_YS5_1611,5#烧结Z4-2皮带机机头卸料点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1613,5#烧结S-2皮带机受料点（清理溜槽）,简单运输,JSSG_QD_YS5_0000,清理溜槽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1614,5#烧结S-2皮带机机头卸料点,简单运输,JSSG_QD_YS5_1612,5#烧结S-2皮带机机尾受料点,JSSG_QD_YS5_1613,5#烧结S-2皮带机受料点（清理溜槽）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1615,Z4-1皮带机机头卸料点,简单运输,JSSG_QD_YS5_1602,5#烧结二次混合机卸料至Z4-1皮带机,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1616,5#烧结S-1皮带机机尾受料点,简单运输,JSSG_QD_YS5_1615,Z4-1皮带机机头卸料点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1617,5#烧结S-1皮带机机头卸料点,简单运输,JSSG_QD_YS5_1616,5#烧结S-1皮带机机尾受料点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1618,梭式布料小车受料点,简单运输,JSSG_QD_YS5_1617,5#烧结S-1皮带机机头卸料点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1619,梭式布料小车机头卸料点,简单运输,JSSG_QD_YS5_1618,梭式布料小车受料点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1620,铺底料仓卸料至烧结机台车,简单运输,JSSG_QD_YS5_1614,5#烧结S-2皮带机机头卸料点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1621,机头料仓卸料至烧结机台车,简单运输,JSSG_QD_YS5_1619,梭式布料小车机头卸料点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1622,烧结机机尾卸料点,简单运输,JSSG_QD_YS5_2033,5#烧结机,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1623,Z3-1G皮带受料点（破碎除尘灰）,简单运输,JSSG_QD_YS5_0000,破碎除尘,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1624,5#烧结环冷机1#卸灰阀,简单运输,JSSG_QD_YS5_2031,5#烧结环冷机,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1625,5#烧结环冷机2#卸灰阀,简单运输,JSSG_QD_YS5_2031,5#烧结环冷机,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1626,5#烧结环冷机3#卸灰阀,简单运输,JSSG_QD_YS5_2031,5#烧结环冷机,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1627,5#烧结环冷机4#卸灰阀,简单运输,JSSG_QD_YS5_2031,5#烧结环冷机,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1628,5#烧结环冷机5#卸灰阀,简单运输,JSSG_QD_YS5_2031,5#烧结环冷机,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1629,5#烧结环冷机6#卸灰阀,简单运输,JSSG_QD_YS5_2031,5#烧结环冷机,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1630,5#烧结环冷机7#卸灰阀,简单运输,JSSG_QD_YS5_2031,5#烧结环冷机,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1631,5#烧结环冷机8#卸灰阀,简单运输,JSSG_QD_YS5_2031,5#烧结环冷机,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1632,5#烧结环冷机9#卸灰阀,简单运输,JSSG_QD_YS5_2031,5#烧结环冷机,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1633,5#烧结环冷机10#卸灰阀,简单运输,JSSG_QD_YS5_2031,5#烧结环冷机,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1634,5#烧结环冷机11#卸灰阀,简单运输,JSSG_QD_YS5_2031,5#烧结环冷机,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1635,5#烧结环冷机12#卸灰阀,简单运输,JSSG_QD_YS5_2031,5#烧结环冷机,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1636,5#烧结环冷机13#卸灰阀,简单运输,JSSG_QD_YS5_2031,5#烧结环冷机,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1637,5#烧结环冷机14#卸灰阀,简单运输,JSSG_QD_YS5_2031,5#烧结环冷机,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1638,5#烧结环冷机15#卸灰阀,简单运输,JSSG_QD_YS5_2031,5#烧结环冷机,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
原料烧结厂,原料烧结厂五车间,5#烧结,JSSG_QD_YS5_1639,5#烧结环冷机16#卸灰阀,简单运输,JSSG_QD_YS5_2031,5#烧结环冷机,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
